,braid,free_part,torsion_part,total_num_FP,total_num_TP
7861,"[2, 3, 2, -1, 3, 1, -2, -3, 2]","{(-1, 0): 1, (1, 0): 3, (3, 0): 3, (3, 2): 1, (5, 0): 1, (5, 2): 2, (7, 2): 1, (7, 3): 1, (9, 3): 2, (11, 3): 1}","{(5, 3): {2: 1}, (7, 3): {2: 2}, (9, 3): {2: 1}}",16,4
7862,"[-1, -1, -1, -1, -1, -2, -2, 2, 1]","{(-12, -4): 1, (-10, -4): 1, (-10, -3): 1, (-6, -2): 1, (-4, 0): 1, (-2, 0): 1}","{(-8, -2): {2: 1}}",6,1
7863,"[1, 1, -1, 3, -3, -3, 3, 1, -3]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7864,"[-3, 1, -3, 1, 3, 2, 2, 3, -2]","{(1, 0): 1, (3, 0): 1, (5, 2): 2, (7, 2): 2, (9, 4): 1, (11, 4): 1}",{},8,0
7865,"[-1, 1, -2, -3, -3, -2, -2, -1, 3]","{(-13, -5): 1, (-9, -4): 1, (-9, -3): 1, (-7, -2): 1, (-5, -2): 1, (-3, -1): 1, (-3, 0): 1, (-1, 0): 1}","{(-11, -4): {2: 1}, (-7, -2): {2: 1}, (-5, -1): {2: 1}}",8,3
7866,"[-3, 3, 1, -2, -3, 1, 3, -1, -2]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7867,"[-3, -1, 3, -2, -2, -1, -2, 1, -1]","{(-13, -4): 1, (-11, -4): 2, (-11, -3): 1, (-9, -4): 1, (-9, -3): 1, (-7, -2): 1, (-5, -2): 1, (-5, 0): 1, (-3, 0): 2, (-1, 0): 1}","{(-9, -2): {2: 1}, (-7, -2): {2: 1}}",12,2
7868,"[2, 2, 1, -2, -1, -2, 1, 3, -1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7869,"[-1, -1, -3, -2, -1, -3, -1, 3, -3]","{(-17, -6): 1, (-15, -6): 1, (-15, -5): 1, (-13, -4): 1, (-11, -4): 2, (-11, -3): 1, (-9, -2): 1, (-7, -2): 2, (-5, 0): 1, (-3, 0): 1}","{(-13, -4): {2: 1}, (-9, -2): {2: 1}}",12,2
7870,"[-1, 1, -3, 3, 3, -2, 3, 1, 3]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7871,"[-3, 1, 2, 2, 1, 1, -3, 2, 3]","{(3, 0): 1, (5, 0): 1, (7, 2): 1, (11, 3): 1, (11, 4): 1, (15, 5): 1}","{(9, 3): {2: 1}, (13, 5): {2: 1}}",6,2
7872,"[-3, -2, -3, -1, -2, -1, -1, 3, -1]","{(-15, -5): 1, (-11, -4): 1, (-11, -3): 1, (-7, -2): 1, (-5, 0): 1, (-3, 0): 1}","{(-13, -4): {2: 1}, (-9, -2): {2: 1}}",6,2
7873,"[1, -3, 3, -2, 3, 3, -1, 3, 1]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7874,"[-2, -2, 2, 1, 3, -3, -3, 2, 1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7875,"[-1, 1, -1, -3, -2, -2, -2, -2, 3]","{(-13, -4): 1, (-11, -4): 2, (-11, -3): 1, (-9, -4): 1, (-9, -3): 1, (-7, -2): 1, (-5, -2): 1, (-5, 0): 1, (-3, 0): 2, (-1, 0): 1}","{(-9, -2): {2: 1}, (-7, -2): {2: 1}}",12,2
7876,"[-3, -1, -3, -2, 1, 3, -1, -1, 2]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7877,"[3, 2, 3, -1, -2, -2, -2, -3, 3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7878,"[1, 2, -2, 1, 2, -2, 2, 2, 3]","{(1, 0): 1, (3, 0): 1, (5, 2): 2, (7, 2): 2, (9, 4): 1, (11, 4): 1}",{},8,0
7879,"[3, 1, 1, 2, -1, -3, 2, -1, -2]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7880,"[1, -1, 2, 3, -1, -3, -3, -1, 2]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7881,"[-3, 3, 1, 2, -1, -2, -1, 1, 2]","{(-2, 0): 1, (0, 0): 2, (2, 0): 1}",{},4,0
7882,"[-1, -2, 2, -2, 1, 2, -1, 3, -1]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7883,"[-1, -2, 3, -2, -1, 2, -3, -2, 3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7884,"[2, 3, 1, 1, -2, -3, 3, 3, -2]","{(1, 0): 1, (3, 0): 1, (5, 2): 2, (7, 2): 2, (9, 4): 1, (11, 4): 1}",{},8,0
7885,"[-2, -1, -2, 1, -1, -2, -2, -1, 2]","{(-14, -5): 1, (-10, -4): 1, (-10, -3): 1, (-8, -2): 1, (-6, -2): 2, (-4, 0): 1, (-2, 0): 1}","{(-12, -4): {2: 1}, (-8, -2): {2: 1}}",8,2
7886,"[3, -3, 3, 2, -3, -2, 3, 2, -2]","{(0, 0): 1, (2, 0): 1, (4, 2): 1, (6, 2): 1}",{},4,0
7887,"[3, 1, -3, -2, 3, 1, -2, 2, -3]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7888,"[3, 2, 3, 2, -1, -1, -2, -3, -2]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7889,"[2, 3, 2, -2, -1, -1, 1, 3, -2]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7890,"[2, -3, 1, -1, 3, 1, -2, 1, -3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7891,"[-2, 3, 3, 2, 1, 1, 3, 2, 3]","{(3, 0): 1, (5, 0): 1, (7, 2): 3, (9, 2): 2, (11, 3): 1, (11, 4): 3, (13, 4): 1, (15, 5): 2, (15, 6): 1, (19, 7): 1}","{(9, 3): {2: 1}, (13, 5): {2: 2}, (17, 7): {2: 1}}",16,4
7892,"[3, -2, 3, -1, 1, -2, -2, 2, 3]","{(-4, -2): 1, (0, -1): 1, (0, 0): 2, (2, 0): 2, (2, 1): 1, (4, 2): 1, (6, 2): 1, (8, 3): 1}","{(-2, -1): {2: 1}, (4, 2): {2: 1}, (6, 3): {2: 1}}",10,3
7893,"[-3, -2, -3, 3, -1, 2, 1, 2, 2]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7894,"[1, 2, -3, -2, -1, 2, -1, 3, -3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7895,"[-3, 1, -1, -3, -3, -1, -3, -3, -2]","{(-15, -5): 1, (-11, -4): 1, (-11, -3): 1, (-7, -2): 1, (-5, 0): 1, (-3, 0): 1}","{(-13, -4): {2: 1}, (-9, -2): {2: 1}}",6,2
7896,"[-1, -3, -3, -1, 3, 1, -1, 2, -3]","{(-11, -4): 1, (-9, -4): 1, (-7, -2): 2, (-5, -2): 2, (-3, 0): 1, (-1, 0): 1}",{},8,0
7897,"[3, -3, 3, 2, 2, 3, -3, -1, 3]","{(1, 0): 1, (3, 0): 1, (5, 2): 2, (7, 2): 2, (9, 4): 1, (11, 4): 1}",{},8,0
7898,"[-3, 1, 1, -3, 3, -1, -3, -2, -1]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7899,"[-2, 1, 3, -2, -1, -1, -3, -2, -3]","{(-15, -6): 1, (-13, -6): 1, (-11, -4): 2, (-9, -4): 1, (-7, -3): 1, (-7, -2): 2, (-5, -2): 1, (-3, -1): 1, (-3, 0): 1, (-1, 0): 1}","{(-9, -3): {2: 1}, (-5, -1): {2: 1}}",12,2
7900,"[3, -1, 3, 3, 2, 2, -2, 1, -2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7901,"[-2, 3, 3, 3, -2, -3, -2, -2, -1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7902,"[2, -1, -2, 3, 2, 3, -3, -1, 3]","{(-5, -2): 1, (-1, -1): 1, (-1, 0): 1, (1, 0): 1, (1, 1): 1, (5, 2): 1}","{(-3, -1): {2: 1}, (3, 2): {2: 1}}",6,2
7903,"[-1, 1, 1, -3, 1, -3, 3, 1, -2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7904,"[-2, 2, -3, -2, 1, -3, 3, -1, 1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7905,"[2, 2, -1, 2, -3, -1, -2, -2, 3]","{(-9, -4): 1, (-5, -3): 1, (-5, -2): 3, (-3, -2): 2, (-3, -1): 1, (-1, -1): 1, (-1, 0): 3, (1, 0): 3, (1, 1): 1, (3, 1): 1, (3, 2): 1, (5, 2): 1, (7, 3): 1}","{(-7, -3): {2: 1}, (-3, -1): {2: 1}, (-1, 0): {2: 1}, (1, 1): {2: 1}, (3, 2): {2: 1}, (5, 3): {2: 1}}",20,6
7906,"[-2, -1, -3, 2, 1, 2, 2, 3, -3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7907,"[-2, -2, -1, 3, -3, -2, 2, 3, -3]","{(-6, -2): 1, (-4, -2): 1, (-2, 0): 1, (0, 0): 1}",{},4,0
7908,"[-1, -3, -1, -2, -2, -1, 3, -1, 1]","{(-15, -5): 1, (-13, -5): 1, (-11, -4): 1, (-11, -3): 1, (-9, -4): 1, (-9, -3): 1, (-9, -2): 1, (-7, -2): 3, (-5, -2): 2, (-5, 0): 1, (-3, 0): 2, (-1, 0): 1}","{(-13, -4): {2: 1}, (-11, -4): {2: 1}, (-9, -2): {2: 1}, (-7, -2): {2: 1}}",16,4
7909,"[-1, 2, -2, 2, -2, -2, 3, 2, -1]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7910,"[-2, -3, 3, 2, -3, -1, 2, 2, 1]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7911,"[2, -3, -1, -2, 3, -3, 2, -1, -3]","{(-11, -4): 1, (-9, -4): 1, (-7, -2): 2, (-5, -2): 2, (-3, 0): 1, (-1, 0): 1}",{},8,0
7912,"[3, -1, -1, 3, 2, -1, -3, -1, -3]","{(-13, -4): 1, (-11, -4): 2, (-11, -3): 1, (-9, -4): 1, (-9, -3): 1, (-7, -2): 1, (-5, -2): 1, (-5, 0): 1, (-3, 0): 2, (-1, 0): 1}","{(-9, -2): {2: 1}, (-7, -2): {2: 1}}",12,2
7913,"[3, 3, 2, 3, 2, -3, -1, -1, -3]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7914,"[-2, -1, 3, -3, 2, -3, -1, 3, -2]","{(-11, -4): 1, (-9, -4): 2, (-7, -4): 1, (-7, -2): 1, (-5, -2): 1, (-3, -1): 1, (-3, 0): 1, (-1, -1): 1, (-1, 0): 2, (1, 0): 1}","{(-5, -1): {2: 1}, (-3, -1): {2: 1}}",12,2
7915,"[-2, -2, -2, -2, 3, -1, -3, -1, 2]","{(-15, -5): 1, (-13, -5): 1, (-11, -4): 1, (-11, -3): 1, (-9, -4): 1, (-9, -3): 1, (-9, -2): 1, (-7, -2): 3, (-5, -2): 2, (-5, 0): 1, (-3, 0): 2, (-1, 0): 1}","{(-13, -4): {2: 1}, (-11, -4): {2: 1}, (-9, -2): {2: 1}, (-7, -2): {2: 1}}",16,4
7916,"[-2, 1, -3, 1, -2, -1, -2, -1, -3]","{(-13, -5): 1, (-9, -4): 1, (-9, -3): 1, (-7, -2): 1, (-5, -2): 1, (-3, -1): 1, (-3, 0): 1, (-1, 0): 1}","{(-11, -4): {2: 1}, (-7, -2): {2: 1}, (-5, -1): {2: 1}}",8,3
7917,"[-2, -3, -3, 1, -3, 1, 3, 1, 3]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7918,"[1, -1, -2, 2, 3, 2, -1, 2, 2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7919,"[-1, -1, 1, 3, 1, -3, -3, -3, -3]","{(-11, -3): 1, (-9, -3): 2, (-7, -3): 1, (-7, -2): 1, (-5, -2): 2, (-5, 0): 1, (-3, -2): 1, (-3, 0): 3, (-1, 0): 3, (1, 0): 1}","{(-9, -2): {2: 1}, (-7, -2): {2: 2}, (-5, -2): {2: 1}}",16,4
7920,"[2, 1, 3, -3, 2, -3, 2, 2, -1]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7921,"[-1, 2, -3, -3, -1, 3, -1, -2, 2]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7922,"[-2, -2, 2, -3, 1, 1, -3, 3, -1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7923,"[-2, -1, 1, 3, -1, -1, -3, 3, 2]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7924,"[3, -1, 3, 3, -3, 2, 2, 3, -2]","{(1, 0): 1, (3, 0): 1, (3, 1): 1, (5, 2): 1, (7, 2): 1, (9, 3): 1, (9, 4): 1, (13, 5): 1}","{(5, 2): {2: 1}, (7, 3): {2: 1}, (11, 5): {2: 1}}",8,3
7925,"[-3, 1, -3, -1, -1, 3, -3, 2, -2]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7926,"[2, 2, 2, -3, -2, 3, 3, -1, -3]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7927,"[-2, 1, 2, 3, 2, 2, -2, -3, -3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7928,"[-2, 1, -2, 1, 2, -1, 2, -2, 2]","{(-2, 0): 1, (0, 0): 2, (2, 0): 1}",{},4,0
7929,"[1, -3, -1, -3, 1, 3, 2, -2, -1]","{(-3, 0): 1, (-1, 0): 3, (1, 0): 3, (3, 0): 1}",{},8,0
7930,"[-2, -2, -3, -3, 3, -2, -3, 2, -2]","{(-12, -4): 1, (-10, -4): 1, (-10, -3): 1, (-6, -2): 1, (-4, 0): 1, (-2, 0): 1}","{(-8, -2): {2: 1}}",6,1
7931,"[2, -1, 1, -2, -2, -2, 3, 3, -1]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7932,"[-1, 3, 1, 1, -3, -1, 3, 3, -2]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7933,"[1, -2, 2, 2, -3, -3, -3, 2, -2]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7934,"[-2, -1, 2, -3, 3, -2, 1, 1, 1]","{(0, 0): 1, (2, 0): 1, (4, 2): 1, (6, 2): 1}",{},4,0
7935,"[-3, 1, -1, -2, 3, -1, -2, 1, 1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7936,"[2, -2, 2, 1, 2, 1, 2, -2, 3]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7937,"[1, 3, -2, 2, -2, -2, 3, -1, 2]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7938,"[1, -3, -3, 2, -2, 1, -1, 3, -1]","{(-3, 0): 1, (-1, 0): 3, (1, 0): 3, (3, 0): 1}",{},8,0
7939,"[-2, -1, 3, -1, 3, 1, 3, -3, 1]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7940,"[-2, -1, -2, -3, -1, -2, -3, 2, 1]","{(-11, -4): 1, (-9, -4): 1, (-7, -2): 2, (-5, -2): 2, (-3, 0): 1, (-1, 0): 1}",{},8,0
7941,"[-3, -3, 3, 2, 1, 2, -3, 2, -3]","{(-7, -3): 1, (-5, -2): 1, (-3, -2): 1, (-3, -1): 1, (-1, -1): 1, (-1, 0): 2, (1, 0): 2, (1, 1): 1, (3, 1): 1, (3, 2): 1, (5, 2): 1, (7, 3): 1}","{(-5, -2): {2: 1}, (-3, -1): {2: 1}, (-1, 0): {2: 1}, (1, 1): {2: 1}, (3, 2): {2: 1}, (5, 3): {2: 1}}",14,6
7942,"[1, -1, 2, 1, 2, 1, 1, -1, 3]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7943,"[1, -1, 2, 1, -1, 2, -2, 3, -2]","{(-2, 0): 1, (0, 0): 2, (2, 0): 1}",{},4,0
7944,"[-2, 2, -2, -3, -2, -2, -3, 1, 3]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7945,"[1, 1, 1, -2, 1, 3, -1, 2, -1]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7946,"[-2, -3, -2, -2, -2, -2, 1, -3, -3]","{(-21, -7): 1, (-17, -6): 1, (-17, -5): 1, (-13, -4): 1, (-13, -3): 1, (-9, -2): 1, (-7, 0): 1, (-5, 0): 1}","{(-19, -6): {2: 1}, (-15, -4): {2: 1}, (-11, -2): {2: 1}}",8,3
7947,"[-1, 3, 1, 3, 2, -3, 2, 2, 1]","{(1, 0): 1, (3, 0): 1, (3, 1): 1, (5, 2): 1, (7, 2): 1, (9, 3): 1, (9, 4): 1, (13, 5): 1}","{(5, 2): {2: 1}, (7, 3): {2: 1}, (11, 5): {2: 1}}",8,3
7948,"[-2, 3, -2, 1, 2, -1, 3, -3, 2]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7949,"[-3, 1, -2, -3, -3, 3, 1, -3, -1]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7950,"[-3, -2, -1, 1, 2, 3, 1, -1, 2]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7951,"[-3, -1, 2, 1, -1, 1, 1, -1, 3]","{(-3, 0): 1, (-1, 0): 3, (1, 0): 3, (3, 0): 1}",{},8,0
7952,"[1, 2, 3, 1, 2, -2, -3, 2, 2]","{(1, 0): 1, (3, 0): 2, (5, 0): 1, (5, 2): 1, (7, 2): 1, (9, 3): 1, (9, 4): 1, (11, 3): 1, (11, 4): 2, (13, 4): 1}","{(7, 3): {2: 1}, (9, 3): {2: 1}}",12,2
7953,"[-1, -2, -2, 1, 1, -2, -2, 2, -1]","{(-12, -5): 1, (-8, -4): 1, (-8, -3): 1, (-6, -2): 1, (-4, -2): 1, (-2, -1): 1, (-2, 0): 2, (0, 0): 2}","{(-10, -4): {2: 1}, (-6, -2): {2: 1}, (-4, -1): {2: 1}}",10,3
7954,"[-3, -3, 1, 2, -2, 2, -1, 2, 1]","{(-5, -2): 1, (-3, -2): 1, (-3, -1): 1, (-1, 0): 1, (1, 0): 2, (1, 1): 1, (3, 2): 1, (5, 2): 2, (7, 4): 1, (9, 4): 1}","{(-1, 0): {2: 1}, (3, 2): {2: 1}}",12,2
7955,"[3, 1, -1, -1, 2, -1, -2, -3, 1]","{(-3, 0): 1, (-1, 0): 3, (1, 0): 3, (3, 0): 1}",{},8,0
7956,"[3, 1, -1, 1, 2, 3, 2, -3, 2]","{(1, 0): 1, (3, 0): 1, (5, 2): 2, (7, 2): 2, (9, 4): 1, (11, 4): 1}",{},8,0
7957,"[2, 2, -2, 2, -1, 1, -1, -2, 2]","{(0, 0): 1, (2, 0): 1, (4, 2): 1, (6, 2): 1}",{},4,0
7958,"[-3, -3, 2, 2, -2, -3, 1, 2, 2]","{(-7, -3): 1, (-5, -2): 1, (-3, -2): 1, (-3, -1): 1, (-1, -1): 1, (-1, 0): 2, (1, 0): 2, (1, 1): 1, (3, 1): 1, (3, 2): 1, (5, 2): 1, (7, 3): 1}","{(-5, -2): {2: 1}, (-3, -1): {2: 1}, (-1, 0): {2: 1}, (1, 1): {2: 1}, (3, 2): {2: 1}, (5, 3): {2: 1}}",14,6
7959,"[-2, 3, -2, -1, 1, 3, 3, -1, 1]","{(-4, -2): 1, (0, -1): 1, (0, 0): 2, (2, 0): 2, (2, 1): 1, (4, 2): 1, (6, 2): 1, (8, 3): 1}","{(-2, -1): {2: 1}, (4, 2): {2: 1}, (6, 3): {2: 1}}",10,3
7960,"[2, 3, -1, -3, 1, -2, 3, -3, -1]","{(-3, 0): 1, (-1, 0): 3, (1, 0): 3, (3, 0): 1}",{},8,0
7961,"[-1, -1, -2, 1, -3, 1, -3, 3, -3]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7962,"[1, -1, -2, -3, -2, -2, 2, -2, 3]","{(-6, -2): 1, (-4, -2): 1, (-2, 0): 1, (0, 0): 1}",{},4,0
7963,"[2, -1, 3, -1, -1, 3, -3, 2, 3]","{(-7, -3): 1, (-3, -2): 1, (-3, -1): 1, (-1, 0): 2, (1, 0): 2, (3, 1): 1, (3, 2): 1, (7, 3): 1}","{(-5, -2): {2: 1}, (-1, 0): {2: 1}, (1, 1): {2: 1}, (5, 3): {2: 1}}",10,4
7964,"[3, -2, -1, 1, -2, -1, 2, 3, -3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7965,"[2, -2, 1, -1, -2, 2, 1, 2, -1]","{(-2, 0): 1, (0, 0): 2, (2, 0): 1}",{},4,0
7966,"[-1, -2, -2, -3, 2, -3, -3, -2, -2]","{(-19, -7): 1, (-17, -6): 1, (-15, -6): 1, (-15, -5): 2, (-13, -5): 1, (-13, -4): 1, (-11, -4): 2, (-11, -3): 2, (-9, -3): 1, (-9, -2): 1, (-7, -2): 2, (-5, -1): 1, (-5, 0): 1, (-3, 0): 1}","{(-17, -6): {2: 1}, (-15, -5): {2: 1}, (-13, -4): {2: 2}, (-11, -3): {2: 1}, (-9, -2): {2: 2}, (-7, -1): {2: 1}}",18,8
7967,"[-2, -3, 3, 2, 2, 2, -1, -3, 2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7968,"[-3, -1, 3, -3, -1, -2, 2, -2, -3]","{(-11, -4): 1, (-9, -4): 1, (-7, -2): 2, (-5, -2): 2, (-3, 0): 1, (-1, 0): 1}",{},8,0
7969,"[-3, 3, -3, -2, 1, 3, -2, -3, -3]","{(-13, -5): 1, (-9, -4): 1, (-9, -3): 1, (-7, -2): 1, (-5, -2): 1, (-3, -1): 1, (-3, 0): 1, (-1, 0): 1}","{(-11, -4): {2: 1}, (-7, -2): {2: 1}, (-5, -1): {2: 1}}",8,3
7970,"[-1, -1, 3, -2, -2, -2, 2, 3, 1]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7971,"[-2, -3, -1, 1, 1, 1, -1, 3, 3]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7972,"[-3, 3, 2, 3, 3, 1, 1, 3, -3]","{(1, 0): 1, (3, 0): 1, (5, 2): 2, (7, 2): 2, (9, 4): 1, (11, 4): 1}",{},8,0
7973,"[-3, -3, -2, 1, -1, 2, -1, 2, -2]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7974,"[-3, -2, 3, 3, -1, -1, 3, 1, 2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7975,"[3, -1, -3, -3, 3, -3, -3, 1, -2]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7976,"[-2, 1, -3, 2, 3, -1, 2, 2, 1]","{(-1, 0): 1, (1, 0): 1}",{},2,0
7977,"[2, 2, 2, 2, 3, 3, 2, 1, 1]","{(5, 0): 1, (7, 0): 1, (9, 2): 3, (11, 2): 2, (13, 3): 1, (13, 4): 4, (15, 4): 1, (17, 5): 3, (17, 6): 3, (21, 7): 3, (21, 8): 1, (25, 9): 1}","{(11, 3): {2: 1}, (15, 5): {2: 3}, (19, 7): {2: 3}, (23, 9): {2: 1}}",24,8
7978,"[-3, -2, -3, 2, -3, -1, 1, -2, -3]","{(-12, -4): 1, (-10, -4): 1, (-10, -3): 1, (-6, -2): 1, (-4, 0): 1, (-2, 0): 1}","{(-8, -2): {2: 1}}",6,1
7979,"[-3, 1, -3, -1, 1, -2, 1, -1, 1]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7980,"[-2, -1, -2, -3, -2, 1, -3, -3, 3]","{(-9, -3): 1, (-5, -2): 1, (-3, 0): 1, (-1, 0): 1}","{(-7, -2): {2: 1}}",4,1
7981,"[1, -1, 2, -1, -1, 1, -2, 1, -2]","{(-2, 0): 1, (0, 0): 2, (2, 0): 1}",{},4,0
7982,"[-2, -3, 3, 3, 1, -3, -3, -3, -1]","{(-7, -2): 1, (-5, -2): 2, (-3, -2): 1, (-3, 0): 1, (-1, 0): 2, (1, 0): 1}",{},8,0
7983,"[-3, -2, 2, -2, -2, 1, 1, -2, 3]","{(-9, -3): 1, (-7, -3): 1, (-5, -2): 1, (-5, -1): 1, (-3, -2): 1, (-3, -1): 1, (-3, 0): 1, (-1, 0): 3, (1, 0): 2, (1, 2): 1, (3, 2): 2, (5, 2): 1}","{(-7, -2): {2: 1}, (-5, -2): {2: 1}, (-3, 0): {2: 1}, (-1, 0): {2: 1}}",16,4
7984,"[-1, 3, 2, -2, -1, 1, 2, -1, 3]","{(-5, -2): 1, (-3, -2): 1, (-1, 0): 2, (1, 0): 2, (3, 2): 1, (5, 2): 1}",{},8,0
7985,"[1, 1, 1, 3, -2, -3, 2, -2, -2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
7986,"[1, 3, -1, 2, -2, -3, 2, 3, 2]","{(-1, 0): 1, (1, 0): 2, (3, 0): 1, (3, 2): 1, (5, 2): 2, (7, 2): 1}",{},8,0
7987,"[-3, -2, -2, 1, 2, -2, -2, -3, -1]","{(-11, -4): 1, (-9, -4): 1, (-7, -2): 2, (-5, -2): 2, (-3, 0): 1, (-1, 0): 1}",{},8,0
7988,"[1, 2, 1, -1, 1, 3, 3, 3, -2]","{(1, 0): 1, (3, 0): 1, (5, 2): 1, (9, 3): 1}","{(7, 3): {2: 1}}",4,1
